tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tBodyAcc-mad()-X,tBodyAcc-mad()-Y,tBodyAcc-mad()-Z,tBodyAcc-max()-X,tBodyAcc-max()-Y,tBodyAcc-max()-Z,tBodyAcc-min()-X,tBodyAcc-min()-Y,tBodyAcc-min()-Z,tBodyAcc-energy()-X,tBodyAcc-energy()-Y,tBodyAcc-energy()-Z,tBodyAcc-iqr()-X,tBodyAcc-iqr()-Y,tBodyAcc-iqr()-Z,tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-mean()-Z,tGravityAcc-std()-X,tGravityAcc-std()-Y,tGravityAcc-std()-Z,tGravityAcc-mad()-X,tGravityAcc-mad()-Y,tGravityAcc-mad()-Z,tGravityAcc-max()-X,tGravityAcc-max()-Y,tGravityAcc-max()-Z,tGravityAcc-min()-X,tGravityAcc-min()-Y,tGravityAcc-min()-Z,tGravityAcc-energy()-X,tGravityAcc-energy()-Y,tGravityAcc-energy()-Z,tGravityAcc-iqr()-X,tGravityAcc-iqr()-Y,tGravityAcc-iqr()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyro-std()-X,tBodyGyro-std()-Y,tBodyGyro-std()-Z,tBodyGyro-mad()-X,tBodyGyro-mad()-Y,tBodyGyro-mad()-Z,tBodyGyro-max()-X,tBodyGyro-max()-Y,tBodyGyro-max()-Z,tBodyGyro-min()-X,tBodyGyro-min()-Y,tBodyGyro-min()-Z,tBodyGyro-energy()-X,tBodyGyro-energy()-Y,tBodyGyro-energy()-Z,tBodyGyro-iqr()-X,tBodyGyro-iqr()-Y,tBodyGyro-iqr()-Z,Activity
0.5753536682862502,0.279758673447829,0.5227328080397385,0.21670999323892728,0.5937469309709554,0.34617821873933224,0.18602368112146506,0.5124075060060037,0.25907997266780697,0.8720989227294922,1.3039588928222656,1.267578125,0.25845110416412354,-0.4944934844970703,0.187666654586792,0.3743825093054745,0.40368222432691536,0.38387053548991357,0.3448227643966675,0.9827089309692383,0.1641385555267334,1.8496091621262687,9.059653827122279,3.0800327403204784,0.32175753430105736,0.48053909582761456,0.24022719623324718,0.2801006533661666,0.3756488488644969,0.19360499722617014,2.2127628326416016,10.130613327026367,3.4193434715270996,1.3268201351165771,8.236693382263184,2.6871397495269775,3.517187112723827,82.29175115972313,9.540188708269726,0.5539384484291077,0.59267258644104,0.3604188561439514,0.10655235080048442,0.11199559996436749,0.010733775861029114,0.09333680729490637,0.14474359581046384,0.1024698435131572,0.0716706985341651,0.11690589796979821,0.09460308077764146,0.29886582493782043,0.3723223805427551,0.1437060534954071,-0.014508049935102463,-0.059406645596027374,-0.10797043144702911,0.01944289451454409,0.03199724375893991,0.009865277857444957,0.08933903649449348,0.18329775729216635,0.19433150254189968,WALKING_UPSTAIRS
-0.1932262503183805,2.111251317537748,-1.226735335129958,1.2667733726437587,2.5643655278343127,1.5462381903074784,1.0635435327270328,2.2615788138124358,1.3016086710980657,1.603115439414978,6.025116920471191,0.8391430377960205,-1.9244966506958008,-0.8633346557617188,-3.447381019592285,1.5186115631714026,10.527508796892526,3.7118203896859607,2.0848127603530884,4.453884124755859,2.856356382369995,1.948825862790857,11.416797842298235,2.628558403679303,1.0373651833488609,2.275562531889337,1.4475561509593404,0.797847641669974,1.9597767323863755,1.1162761869479199,3.135794162750244,15.152549743652344,4.1282172203063965,-0.2638086974620819,8.535796165466309,-0.44446679949760437,4.7971825868480575,135.1515874629772,8.855065319577575,0.6231806874275208,3.700949192047119,1.1472089290618896,0.06444628377045904,0.12863076691116607,-0.01667880260252527,0.09235735090008244,0.14278542908322084,0.12805301166393943,0.060824724332410464,0.0983742381236991,0.10200358667810049,0.20372356474399567,0.24633140861988068,0.22999076545238495,-0.17898350954055786,-0.2716823220252991,-0.19837848842144012,0.01207392659529771,0.0354772901861714,0.015504500981301505,0.046540296636521816,0.0849484521895647,0.1554270265623927,WALKING_UPSTAIRS
-0.5691807774397043,-1.7326395695026104,-1.0433385463861318,0.18596996713182745,0.7181315625699054,0.31624695239014694,0.14142177090842345,0.5685340610481577,0.23195043964498846,-0.1517486572265625,-0.5429191589355469,-0.3991098403930664,-0.7462114095687866,-2.874119281768799,-1.4766525030136108,0.35589121464533974,3.478082592722278,1.180874216125332,0.13323628902435303,0.9422836303710938,0.3377169370651245,0.8377442961292607,7.82153902735029,1.2684523910284042,0.4951143290061643,1.0935926997787901,0.8400400787383386,0.3398906920789458,0.88671172881613,0.6224146804639271,1.231107234954834,9.857233047485352,1.8544375896453857,-0.47617170214653015,6.279364585876465,-0.7328019142150879,0.9294438331423903,62.286993107015356,2.264233992629053,0.15598218142986298,1.394716501235962,0.35473594069480896,-0.1391572848494564,-0.7093672624656132,-0.10866856362138476,0.18362331587380007,0.21055078533628732,0.15612564453878766,0.14192332023260545,0.17699820046522177,0.11403233299450001,0.25442537665367126,-0.4668537676334381,0.21181751787662506,-0.4021020531654358,-1.0444267988204956,-0.2919935882091522,0.050673877621127135,0.544367001034705,0.034442986681997405,0.1501964908093214,0.36629004776477814,0.12698361091315746,WALKING_UPSTAIRS
-0.2494292534314669,1.5379615930410533,0.011253870450533353,0.38211343734310393,1.730924283302377,0.6011577487611112,0.3023843017555553,1.499986546984791,0.44489146125387163,0.4511023759841919,4.399659156799316,1.0243959426879883,-0.7235370874404907,-0.3132820129394531,-1.1888351440429688,0.19699404077337482,5.130955592000926,0.33371800858060396,0.4011831283569336,3.0347957611083984,0.7310237884521484,1.3837351373263769,9.88795508657183,2.1667436361312866,0.21862782047850385,1.438639605381644,0.4529335875519889,0.16613024473190308,1.2242033870852727,0.37051515919821604,1.8454644680023193,12.372089385986328,3.029313564300537,1.0504491329193115,7.998608112335205,1.6319050788879395,1.9591069024526004,99.69350514293633,4.885273331252951,0.24735796451568604,2.082503080368042,0.5433202385902405,0.19084085124943936,-0.02505638317338058,0.00573777044441418,0.3495207852527943,0.3007032868677318,0.08318080305027921,0.31615549086460043,0.2653243340247749,0.06732607636617365,0.6177374720573425,0.33628132939338684,0.16798794269561768,-0.29016098380088806,-0.4764748811721802,-0.08796459436416626,0.1498589541633599,0.08459154144699885,0.006457750434612895,0.6836727410554886,0.5343543812632561,0.11648436635732651,WALKING_UPSTAIRS
0.6710468163857093,0.05175088002131535,-1.5946846833595862,0.6285482595999092,1.7965239148319607,0.5378288817856351,0.5087249561174384,1.258665936938404,0.39789577913002144,1.863549828529358,4.366852760314941,-0.5849437713623047,0.010372638702392578,-1.5950560569763184,-2.4781606197357178,0.8149865202239266,2.9819072396412767,2.8100283834180826,0.9518064260482788,0.7889556884765625,0.3983091115951538,2.638642430305481,10.262773718152728,0.5824386690344129,0.6028063923103103,2.1644695893342063,0.6082680555419899,0.4679067134857178,1.863441048836222,0.46051458984005195,3.814159393310547,13.840085983276367,1.9148563146591187,2.0715861320495605,8.189435958862305,-0.3367897868156433,7.299854025432146,109.6748152357909,0.6827969714799236,0.5938687920570374,3.735644578933716,0.5944668613374233,0.1401063086065863,0.4184208730501788,0.17168585836355174,0.2721480748872129,0.24703832646397855,0.08677959139869847,0.21147780916748607,0.21443551299827446,0.06774682582032925,0.6038402915000916,0.8155050873756409,0.28680121898651123,-0.28955012559890747,0.06963863968849182,-0.010537425056099892,0.08840402561440744,0.23174482355033116,0.036468824482259965,0.3319289011415094,0.3880903013050556,0.09827295318245888,WALKING_UPSTAIRS
-0.06939720190488376,-1.2322625380295973,-0.41977425721975475,0.358691261752431,0.8585080367490124,0.2828994092644541,0.2813895961942052,0.7145009576921633,0.2532013718193099,0.7616539001464844,0.6485500335693359,-0.014323711395263672,-0.3923295736312866,-2.0601348876953125,-0.8238860368728638,0.12357851433150503,2.1988119310889696,0.25008618926640647,0.37214720249176025,1.2496833801269531,0.47254741191864014,1.9939903957503182,8.100858347756523,1.2946452328136988,0.3181113340369323,0.7739251760219898,0.19863383841172544,0.2364255202059843,0.6298556717074649,0.15692523790865529,2.801995277404785,9.868000984191895,1.6271194219589233,1.6857435703277588,7.357331275939941,0.9014959335327148,4.069964317698499,66.18008327863429,1.7127434376263995,0.24646079540252686,0.9942179918289185,0.2253740429878235,0.26065401706312386,0.3925136455467769,0.10026916761749557,0.1299311885343672,0.06494341482624288,0.10926253011561339,0.10649780955697809,0.05636790151498756,0.09797842261780586,0.4141666293144226,0.508698046207428,0.23060162365436554,-0.032528575509786606,0.32070425152778625,-0.08643743395805359,0.08361676509695701,0.15798334856047905,0.021139470712880363,0.1611538901925087,0.09525679051876068,0.1802816118579358,WALKING_UPSTAIRS
0.36148155194062453,2.0233391981858473,-1.1059277882942786,0.9897503735139017,1.4010097128533976,1.4966984154055927,0.8845311445597361,1.1821078464124333,1.2934075897261939,1.5965561866760254,3.776853561401367,0.9835468530654907,-0.9839711785316467,-0.21170616149902344,-3.234036445617676,1.0349204218127024,5.905742940616479,3.2908665621623476,1.8455605506896973,2.356705665588379,2.691529870033264,2.136705147368567,11.346166815076556,0.8563314058950969,1.0784507325210964,1.4775748411661984,1.2504047672276428,0.9537961951323916,1.2682815960475378,1.0342975873119977,3.507279872894287,13.229318618774414,2.6434707641601562,0.6035895347595215,9.011369705200195,-1.1940184831619263,5.645489441946957,130.7627839917027,2.185136124206059,1.8414265513420105,2.2561330795288086,1.778465449810028,-0.30399272590875626,-0.032997631068740575,-0.15126550317342793,0.11666189693764349,0.4824067087780966,0.12190367083388644,0.0986890218087605,0.4048649675535913,0.09394234494895352,-0.11270463466644287,0.3701843321323395,0.07895433157682419,-0.5070181488990784,-0.9695958495140076,-0.33169981837272644,0.10504943287416203,0.2171824882821129,0.03668029277288854,0.17337118834257126,0.7114289328455925,0.1464931145310402,WALKING_UPSTAIRS
-0.36332406447483945,-1.2288336020249586,-0.8834803654597356,0.24711133939223723,1.1993104676939708,0.2484561012575119,0.184933333707279,0.9303035284640517,0.17899864665149945,0.12266385555267334,1.1907281875610352,-0.6388040781021118,-0.7079651355743408,-2.307723045349121,-1.5135366916656494,0.18837115803226384,2.8377356503151705,0.837519495462483,0.2453312873840332,0.9824347496032715,0.17145001888275146,1.443769361291613,7.948486770902361,1.3750611713954382,0.17097024827467622,1.033610885435454,0.15735574647654466,0.12506771209288617,0.737599801044075,0.13475497888059032,1.846660852432251,10.473982810974121,1.583450436592102,1.2269197702407837,7.0857462882995605,1.0648061037063599,2.1116128782712744,64.17048259095118,1.9137854252464999,0.22597217559814453,0.8175979852676392,0.257377952337265,-0.009577495312052113,-0.7038585671356746,-0.08151778485625982,0.0878261993479623,0.2112054558432488,0.05331299086219743,0.06941423941479653,0.1747183672019414,0.04582580059234585,0.10980302840471268,-0.44944411516189575,-0.02428189292550087,-0.15729780495166779,-1.0888673067092896,-0.17318029701709747,0.00725420961608125,0.5368383596383856,0.009284404600067584,0.1293888962827623,0.2763783484697342,0.08594110235571861,WALKING_UPSTAIRS
-0.5337132673997146,0.43106585282545823,0.0165709715623122,0.21170747179193186,1.6472101255167744,0.5079764346227493,0.1805154966884816,1.2916134828646508,0.42037014001925316,-0.15801846981048584,3.28875732421875,0.7868154048919678,-0.7833349704742432,-1.9501171112060547,-0.7283639907836914,0.3262222089792776,2.6904034903382827,0.23846541998963305,0.28578245639801025,2.3417882919311523,0.7787481546401978,1.5490535582814897,10.872986112322126,1.9151981387819563,0.3324664209082832,1.9941694122894627,0.4065524976000038,0.2604758496187171,1.663439108400929,0.33654560118305443,2.3222343921661377,14.108680725097656,2.6452653408050537,1.2005987167358398,8.250452041625977,1.420140266418457,2.5022055673824255,121.91448781188137,3.821462777434042,0.4304089844226837,2.8012473583221436,0.4884350001811981,-0.09590584199343409,-0.11766791609781128,-0.03745912980022175,0.22773507622878886,0.21780021940584865,0.07555029794711443,0.20760691857763697,0.18344501246299064,0.058449829852550615,0.19013181328773499,0.21807889640331268,0.1189660057425499,-0.3859141170978546,-0.3888157308101654,-0.10812314599752426,0.0573566765487638,0.05789432151109194,0.006703330531009212,0.40378192253410816,0.33425781596452,0.07055493560619652,WALKING_UPSTAIRS
0.833161473274231,1.3475759212787335,-1.4874156621786265,0.5385716494488795,2.336072207073388,0.637234564539598,0.4023745793562669,2.059129590818867,0.4811185802933731,1.7088842391967773,4.776185035705566,-0.13183331489562988,0.017354726791381836,-1.4112281799316406,-2.390299081802368,0.9619051989393363,6.853407038989364,2.5872372507810244,0.3232572078704834,4.6205644607543945,0.5481114387512207,2.6747056671551297,9.24667855671474,0.8219345847942999,0.5803737657570224,1.9953887094823333,0.5701281713426777,0.4475188912177573,1.4496414904691737,0.44745783690287144,3.64127779006958,13.944173812866211,1.5744773149490356,1.794616937637329,7.1473612785339355,-0.267397940158844,7.466824563320826,89.19824214014277,0.9774050125996279,0.6294620633125305,1.4268697500228882,0.6738787144422531,0.03052144710506712,0.45692720024713446,0.17385661282709666,0.24662493340463498,0.24775330978760457,0.09999898091290181,0.22011095680752582,0.20784689687496552,0.0875718966126442,0.32100969552993774,0.684779942035675,0.29886582493782043,-0.30772337317466736,0.024892758578062057,0.019394971430301666,0.0574108552404537,0.2657797615142039,0.039511646851357114,0.4681900292634964,0.35101842880249023,0.16462819278240204,WALKING_UPSTAIRS
