tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tBodyAcc-mad()-X,tBodyAcc-mad()-Y,tBodyAcc-mad()-Z,tBodyAcc-min()-X,tBodyAcc-min()-Y,tBodyAcc-min()-Z,tBodyAcc-max()-X,tBodyAcc-max()-Y,tBodyAcc-max()-Z,tBodyAcc-energy()-X,tBodyAcc-energy()-Y,tBodyAcc-energy()-Z,tBodyAccMag-mean(),tBodyAccMag-std(),tBodyAccMag-mad(),tBodyAccMag-min(),tBodyAccMag-max(),tBodyAccMag-energy(),tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyro-std()-X,tBodyGyro-std()-Y,tBodyGyro-std()-Z,tBodyGyro-mad()-X,tBodyGyro-mad()-Y,tBodyGyro-mad()-Z,tBodyGyro-min()-X,tBodyGyro-min()-Y,tBodyGyro-min()-Z,tBodyGyro-max()-X,tBodyGyro-max()-Y,tBodyGyro-max()-Z,tBodyGyro-energy()-X,tBodyGyro-energy()-Y,tBodyGyro-energy()-Z,tBodyGyroMag-mean(),tBodyGyroMag-std(),tBodyGyroMag-mad(),tBodyGyroMag-min(),tBodyGyroMag-max(),tBodyGyroMag-energy(),tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-mean()-Z,tGravityAcc-std()-X,tGravityAcc-std()-Y,tGravityAcc-std()-Z,tGravityAcc-mad()-X,tGravityAcc-mad()-Y,tGravityAcc-mad()-Z,tGravityAcc-min()-X,tGravityAcc-min()-Y,tGravityAcc-min()-Z,tGravityAcc-max()-X,tGravityAcc-max()-Y,tGravityAcc-max()-Z,tGravityAcc-energy()-X,tGravityAcc-energy()-Y,tGravityAcc-energy()-Z,tGravityAccMag-mean(),tGravityAccMag-std(),tGravityAccMag-mad(),tGravityAccMag-min(),tGravityAccMag-max(),tGravityAccMag-energy()
0.46793334074720894,-0.4948153789285523,0.5885949774944925,0.6342019991111082,1.1166585107779026,1.2866065816547678,0.49503476498740745,0.8741842156533233,0.9432220246281551,-0.7727884054,-3.328208685,-1.151910782,1.828269482,1.349923611,4.379148483,0.6151706202582274,1.473157649667785,1.9770937301166112,1.4439703610838717,0.8871321961454415,0.6557619770005165,0.24676952648597061,3.9851003207765685,2.860307615731926,-0.17113980050149252,-0.32936291662613426,0.06861774728686569,0.8697346777541738,0.4199033259354005,0.5822135981528027,0.7720082688729337,0.3362912850144865,0.4764615417162397,-1.670667291,-1.164885759,-0.8635852933,1.51597023,0.7076665759,1.617981672,0.7744371154861135,0.2821671100527476,0.33862177547684646,1.2566075014939604,0.28245072692317025,0.22614885155888367,0.686093061379358,1.9610869383733869,1.6576501033661508,-1.660690343218955,1.9907748685922688,9.7270919459403,1.1840774152566764,1.7772282324333109,1.4769337752145901,0.9391040053402584,1.4981577730705335,1.0791952759848522,-4.042075634,-1.630708575,6.994220734,1.159322619,4.698905468,13.73300743,4.139005781302206,7.074582376678714,96.76509388657357,3.169569847228209,1.3118031692450909,1.0840920722911707,1.0669464487125944,6.124192357484723,11.74131657794387
0.5941648073752239,-0.8449767436749255,0.20154419940583582,0.7174818341427668,0.8032666467142727,1.97341752409857,0.592096651255763,0.6650059371082914,1.6144093228853713,-0.7978829145,-2.47858572,-2.464098454,2.268520355,0.7457931042,6.05439949,0.8601287143447495,1.3495925955269594,3.8768717629958687,2.469641482830021,0.4946701308181688,0.3951409763168061,1.7392543918541075,3.712012413870217,6.340175375048626,-0.01499538824304478,-0.06562049533092539,-0.10322407065811941,0.42321568316369357,0.5030529540106062,0.4223680238350053,0.35223822060894094,0.36292376113084074,0.36576946199522925,-0.8825215697,-1.91088295,-0.7682931423,0.7915053368,0.8704573512,0.6853706241,0.17666306995806685,0.25359127507255963,0.18638734814900823,1.9848512093232917,0.41869357668362867,0.33921367541742603,1.3595166858252106,3.161915245710361,4.112322152052202,-0.18641695634701494,2.3165112587029855,9.475318844791047,0.8312833928976764,0.9864745510916295,2.0711371327750325,0.6957900754077745,0.7678916585160169,1.756833998473157,-1.754537225,-0.5156532526,6.826124668,1.578066587,3.888336897,15.41755486,0.7154694492897027,6.3248320928438755,94.00725221794681,3.143830057519664,0.800130199861144,0.6726532757856829,1.5159630150033345,4.563609717893607,10.514320418984525
0.6897099303017911,-0.5851311986343284,-0.07095092092373134,0.8383467378679199,0.7155949569960437,1.8788646588904006,0.6992541600996747,0.555415628247984,1.6180274684744262,-0.9005863667,-2.399820089,-2.811964512,2.296313286,0.9883582592,3.913082123,1.1680351117030159,0.8468117345937415,3.4824778962277545,3.5531446350258347,0.5118796409131078,0.42486289758501966,2.880172350228129,4.8741339700392645,12.882946806481046,0.026870440931074636,0.07342930987655223,-0.17878906277702983,0.4507603335337527,0.30382643624199146,0.4807552202042731,0.3368529396860414,0.22532698123714814,0.41207736888071506,-1.027139664,-0.516471386,-0.9717052579,0.774248898,0.9938485026,0.7426375747,0.20087428875959695,0.09632459820159729,0.2596414751737857,3.2046221423424535,0.39308542037018834,0.33540228773779845,2.570524439911251,3.7960266778935776,10.42181301173933,-0.11506976841820894,2.0705951456910445,9.582665450567164,1.1951230370332073,0.8241413591699172,1.8326885418334895,1.067112816095496,0.6197346639738027,1.5484163876881267,-2.083550215,-0.2291127741,6.677171707,2.152942181,3.527618885,14.08176136,1.42024193012223,4.956435789792645,95.13609387227378,3.9902113829900037,0.48130366829494176,0.3818969109469432,3.1298286712563703,5.076480851590282,16.149982591294275
0.4215198612725373,-0.4845068081274925,0.336285619566209,0.7639464237117942,0.8242256306667174,1.6005267365286817,0.6162268047249722,0.6913560943579925,1.3323805531745527,-0.7598797083,-2.119296551,-2.25114584,2.170777798,1.118366718,3.619392395,0.7525824729686317,0.9039552166198692,2.6365397353396864,4.727045491163884,0.4282695349323135,0.3713917867008221,3.9845877874742097,5.519042628805601,22.52563633583693,0.002598381145659703,0.03815288261143285,-0.08173500935343282,0.2972254226171455,0.30872050247650773,0.4961348802365378,0.2274786214050332,0.26637165621381337,0.4270984440062553,-0.7890619636,-0.4164451063,-0.9181034565,0.5615213513,0.7434011102,0.6716265678,0.0870311519143705,0.09534147843450103,0.24915655324002617,4.458272562827992,0.37250322848603157,0.3213018084167508,3.810334711330155,5.075793481197668,20.012881874992434,-1.2150360539138803,2.4995443056,9.198528097850746,0.5997662186289164,0.826062385203318,1.6802549793821997,0.48625658401070637,0.6645066747462688,1.387534128850078,-2.34676075,0.6125625968,6.681358814,0.06041877344,4.245465755,12.93141174,1.8306631813039924,6.919916037752229,87.39403780155791,5.27631075498481,0.5008085115923354,0.41415102508823476,4.495404352652146,6.454474789280699,28.08652092807434
0.07188801143762688,-0.5131440731932836,-0.11097515873985075,0.7959147481342969,0.9706677415668231,1.9680418714414676,0.5884123426025097,0.7481604430661172,1.684790779953629,-1.429752231,-2.777848482,-3.12053442,2.05450964,1.528493166,4.090426445,0.6291932428399034,1.1914500795282719,3.8276955054288426,5.983088975842348,0.39895190842150335,0.3403701886504141,5.248692182691628,6.837133877498059,35.95414075650875,-0.08336469514298508,-0.012611258688656713,0.611859260786418,0.39142639049212796,0.34970087737296984,0.3922782286784321,0.32612392369452436,0.2926628535847048,0.3225914448082201,-0.8360971808,-0.7357655168,-0.08857285231,0.6864396334,0.6957550049,1.630351305,0.15787750620917726,0.12062451309851882,0.5259572143216813,5.7396841174242,0.36927479393229873,0.31922081708934835,5.096874052396703,6.364800718900424,33.07830235955232,-1.2191520769731343,1.9283293381777609,9.523148437059703,1.0362720952444335,1.1777369595138834,1.9377087660756935,0.8324770766895968,0.8876972193174292,1.6946352093882828,-2.976073265,-1.055832982,6.3343997,1.030708313,4.098307133,13.59362507,2.544163883134639,5.0848159293596265,94.38903089009884,6.295334848026329,0.4026545611123065,0.3459743387926789,5.529141801452116,7.178973302000248,39.79095168323109
-1.503266991471642,-0.4455687599502985,0.2378110031441791,0.7137858676120531,0.7816961203005679,1.4458150180050835,0.551364858294052,0.5716345034131745,1.1434910991721006,-3.291988134,-3.244380236,-2.949580193,-0.2656309307,0.9373086095,3.91660881,2.7616975801404045,0.8004602126277566,2.1157354220981825,7.353809747284075,0.38351508505207155,0.3167683429326187,6.562823936786006,8.205463668623265,54.22340633881033,-0.08702066229507462,0.0480267267211388,0.864478791724776,0.5225095469748066,0.2994693667484475,0.5927564282801807,0.46182747185603923,0.2384936707872364,0.5158920808352951,-1.202758312,-0.6223006248,-0.2399102598,0.7876875401,0.7377507687,1.878660798,0.2765139532911684,0.09064993225517777,1.0934395827695929,7.018789698348282,0.3718474588580711,0.32070859985067046,6.386669132206917,7.642595556984674,49.399615623005744,-0.9311830032186568,1.4609432271704477,9.466095668358209,0.8816738980210619,1.0122554271453503,1.4038910218341505,0.6821007738877701,0.7320166298124215,1.112446860173758,-3.155534744,-2.006979942,6.771090031,0.7531409264,3.15433836,13.62652683,1.6328484261073342,3.143722714296161,91.54846063651469,7.277997573742683,0.2440822013773275,0.20945115824041086,6.697002690090103,7.659036828737863,53.027935608597325
-1.1747782359397014,-0.24377411024458212,0.34216334925940295,1.064240690520979,0.9789689827258978,1.8867822744884288,0.795154772357906,0.8186656599355112,1.5726876995170416,-3.824726105,-2.032631397,-3.075901508,1.2518785,1.412414551,4.174191475,2.495807550291293,1.0035019028434335,3.6238895663430704,8.59248915263662,0.3501746922366479,0.29742358765854365,8.137770837263243,9.445802924392474,73.95166196945381,0.09562494866567163,0.10430900826965672,0.8301300275270148,0.46723476175809675,0.37639740413449657,0.6270617611743983,0.40035315863475157,0.3005259632758401,0.5124413197700779,-0.8794673681,-0.8683193922,-0.03359659761,1.06226337,0.779135704,1.989682198,0.2241941202293959,0.15044082271942882,1.0764535619093327,8.29252250900638,0.3731426916359249,0.3213968644267004,7.664675959003796,8.921696072414756,68.90308688938055,-0.24000546594044775,0.6727492299608507,10.02815006738806,0.8636083397173349,0.9185890295528031,1.7585488447285265,0.6359681695190019,0.7283311857978156,1.4595591715415461,-2.646461725,-1.310668588,6.658627033,1.673181176,2.444866419,13.60200024,0.7922903558057077,1.2838032151319356,103.61013118589901,8.338372065316936,0.39249060793471824,0.33309932713165313,7.635448475573339,9.306401926577902,69.6801983399999
-0.5486099159471642,-0.3834953014432836,-0.06941624540382091,0.939850606144695,1.0381190747684415,1.4784020442898003,0.7260644607868835,0.8033474856408555,1.287446403390152,-2.137499332,-2.679711342,-2.659554005,1.707761049,1.842546701,2.925045013,1.1711081336584852,1.2086749161436066,2.1578692405136835,9.784907105762388,0.37997616977427817,0.3277655682183369,9.086592061501241,10.293241004012396,95.88663400441949,0.11822401854417912,0.1394167720522388,0.15731824221746266,0.43763798785398755,0.3963410270739184,0.41298647882267897,0.345300023141555,0.32954284441122744,0.32129545228765427,-0.8469397426,-0.4853181541,-0.8840487003,0.9087880254,1.07005167,0.7951704264,0.20264531490775736,0.17417867577681756,0.19276122174578683,9.567452193606215,0.36121651800081944,0.30966694317741317,8.963284616831851,10.176708707675417,91.66467142634126,-1.2793208386810444,1.677056185920597,9.89357166161194,0.785085406913763,1.04607302633604,1.6003888575764595,0.6246679653373536,0.8563490663767253,1.337143805790154,-2.463410854,-0.3481557071,7.023532867,0.5324030519,3.789034605,13.89392471,2.24382151493776,3.890453857364951,100.40577718912283,9.802511499572379,0.5189449460803922,0.4476705984081395,8.928665013653942,10.794132720595194,96.35451609575794
-0.17120989277544774,0.29286308606746264,0.1430969594108955,0.9870372573979813,0.7842685659245013,1.7664597957741306,0.7483574673897239,0.6348954886441346,1.502459737226389,-1.845085263,-1.42252171,-2.814439774,2.443151712,1.751718521,3.78745079,0.9890144413312564,0.6916657142081234,3.0942841109225134,11.01693481695588,0.3667746733243125,0.3120861348486197,10.315811348130227,11.5712955634727,121.50536860621114,-0.013032929361104473,0.018202336562985078,0.028812389036462684,0.43138421888644396,0.2950509669795046,0.4980952485306569,0.3247443101800731,0.2247253864777189,0.41017992194901803,-1.216349602,-0.6398624778,-1.040120125,0.6865923405,0.7432484031,0.6381826997,0.1834847038758158,0.0860870687224072,0.24522606206321115,10.837204398787925,0.37040927549043756,0.31750228413008025,10.196920847642078,11.462193992151356,117.58015440603938,-0.4051727297943284,1.9508825818701492,9.551496199597015,1.0678947317490348,0.7104817903386286,1.8377530287715358,0.8565148392968323,0.556907482688483,1.582432646724883,-1.493719578,0.2309073806,6.942774773,2.449054003,3.000001431,13.4530468,1.2875432161096543,4.303193127506782,94.55800784276832,11.024603527688816,0.388357088455186,0.3310643030746565,10.251309931570253,11.697534610328498,121.69045310777535
-0.3348527172890746,0.47788428370686564,-0.06703310588835817,1.2561456351003206,2.4902633304690496,3.320875208929503,0.9698282428319838,1.7524649851076943,2.4897175367982802,-3.332238674,-6.431416988,-6.692340374,2.600214243,7.781878471,12.77512836,1.6664774248786354,6.337226463766277,10.868105409175334,12.528603070888753,0.6711111311243667,0.5140171478340504,11.606014204312219,14.65370507138032,157.40956281715256,-0.02949389472350746,0.09331375656748504,0.1538605732555224,0.2755765075850897,0.8527225136166827,0.5835287289567382,0.2058131392772466,0.5022764719835908,0.4455002005048429,-0.8993198872,-1.13724494,-1.178324342,0.6581879258,3.813061237,1.692810416,0.07567883252990866,0.7249903709721649,0.3590966777365357,12.134534719780484,0.390731734599291,0.3465450541655356,11.482787505593834,12.734865524934142,147.39732547803436,-1.1299837060208955,2.5078209854005964,8.951228070522385,1.2780225861974008,2.2954418341087433,3.0810819828989646,0.9381029495011806,1.4261465436770415,2.077348520814435,-4.00199604,-4.185046673,2.646461725,2.383849621,10.27657509,22.28196526,2.8858266719148924,11.479576723311888,89.47586260084744,12.608322052013783,0.804875062189262,0.5764953718998608,11.694436541379917,16.023825614604107,159.60793982010983
