tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tBodyAcc-mad()-X,tBodyAcc-mad()-Y,tBodyAcc-mad()-Z,tBodyAcc-max()-X,tBodyAcc-max()-Y,tBodyAcc-max()-Z,tBodyAcc-min()-X,tBodyAcc-min()-Y,tBodyAcc-min()-Z,tBodyAcc-energy()-X,tBodyAcc-energy()-Y,tBodyAcc-energy()-Z,tBodyAcc-iqr()-X,tBodyAcc-iqr()-Y,tBodyAcc-iqr()-Z,tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-mean()-Z,tGravityAcc-std()-X,tGravityAcc-std()-Y,tGravityAcc-std()-Z,tGravityAcc-mad()-X,tGravityAcc-mad()-Y,tGravityAcc-mad()-Z,tGravityAcc-max()-X,tGravityAcc-max()-Y,tGravityAcc-max()-Z,tGravityAcc-min()-X,tGravityAcc-min()-Y,tGravityAcc-min()-Z,tGravityAcc-energy()-X,tGravityAcc-energy()-Y,tGravityAcc-energy()-Z,tGravityAcc-iqr()-X,tGravityAcc-iqr()-Y,tGravityAcc-iqr()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyro-std()-X,tBodyGyro-std()-Y,tBodyGyro-std()-Z,tBodyGyro-mad()-X,tBodyGyro-mad()-Y,tBodyGyro-mad()-Z,tBodyGyro-max()-X,tBodyGyro-max()-Y,tBodyGyro-max()-Z,tBodyGyro-min()-X,tBodyGyro-min()-Y,tBodyGyro-min()-Z,tBodyGyro-energy()-X,tBodyGyro-energy()-Y,tBodyGyro-energy()-Z,tBodyGyro-iqr()-X,tBodyGyro-iqr()-Y,tBodyGyro-iqr()-Z,tBodyAccMag-mean(),tBodyAccMag-std(),tBodyAccMag-mad(),tBodyAccMag-max(),tBodyAccMag-min(),tBodyAccMag-energy(),tBodyAccMag-iqr(),tGravityAccMag-mean(),tGravityAccMag-std(),tGravityAccMag-mad(),tGravityAccMag-max(),tGravityAccMag-min(),tGravityAccMag-energy(),tGravityAccMag-iqr(),tBodyGyroMag-mean(),tBodyGyroMag-std(),tBodyGyroMag-mad(),tBodyGyroMag-max(),tBodyGyroMag-min(),tBodyGyroMag-energy(),tBodyGyroMag-iqr(),Activity
0.7333106994628906,1.4319098416496725,0.4815960351158591,0.407240904800683,2.236186992393375,0.3539471141129217,0.2991713355569279,1.762113551367525,0.2578964777883774,1.603115439414978,6.025116920471191,1.267578125,0.25845110416412354,-0.4944934844970703,-0.05186104774475098,0.6938341391635812,6.756749102800795,0.3498439735935422,0.3731311559677124,1.4927845001220703,0.17156362533569336,1.9382215177311617,9.220882808460908,3.149763920727898,0.35109051277818065,0.5651994476165632,0.30370723583657977,0.282796041363251,0.46829781317793373,0.2209966520949631,2.3982064723968506,10.141380310058594,3.9320058822631836,1.3268201351165771,8.236693382263184,2.6871397495269775,3.872716344184649,85.32533898203917,10.007825071706941,0.49651074409484863,0.7304086685180664,0.3661019802093506,0.09991239959045368,0.13020413133370526,-0.0002874655320363886,0.08588655666735333,0.13719051493192377,0.09672473216678355,0.062147611126973985,0.1176972469978782,0.08568811927080978,0.29886582493782043,0.3723223805427551,0.1437060534954071,-0.014508049935102463,-0.059406645596027374,-0.10797043144702911,0.016925076407145544,0.03466722159263432,0.008805422695477768,0.033597588539123535,0.20387628115713596,0.17623461782932281,1.9205428431869416,2.0268260281567776,1.6229109207659145,6.166755921603962,0.3537332646436609,7.554860105141315,0.9834653768174045,9.428300142269352,0.6073503753091353,0.4992176626482086,10.407383834712519,8.36799334758257,89.2400195523757,0.6899148993355908,0.2979370801429518,0.07134000773950568,0.06045344054828677,0.4217052361966941,0.16642731003984834,0.09355652415165852,0.11136290580390898,WALKING_UPSTAIRS
-0.7756413571974811,-0.3568549156188965,-1.57461136228898,0.6114011311212989,2.379146590843022,0.9831117880749743,0.4130564973428586,1.7534635207232308,0.7497882587274466,0.5618445873260498,5.415789604187012,0.1183466911315918,-1.9244966506958008,-2.874119281768799,-3.447381019592285,0.9534419555941185,5.454722843243697,3.3890562719925907,0.16038000583648682,2.337094306945801,0.7326960563659668,1.4022292613106615,10.74778523164637,1.8626716838163488,1.1798239509148687,2.4583705895011776,1.6364052220154626,1.0100195436741657,2.033882715297817,1.3651674115534058,3.135794162750244,15.152549743652344,4.1282172203063965,-0.47617170214653015,7.77188777923584,-0.7328019142150879,3.276350012007487,121.20296828472462,5.9898489081754445,1.6558331847190857,3.2685956954956055,2.7858437299728394,-0.017463560051777783,-0.22355870595749686,-0.020230418345069185,0.14010923642280665,0.5086800448980855,0.17440083889398836,0.1228589517899038,0.44732984802508435,0.1468718713632814,0.20372356474399567,0.24633140861988068,0.22999076545238495,-0.21792617440223694,-1.0444267988204956,-0.2919935882091522,0.01878083299413563,0.29351297790587827,0.029035766397641813,0.25244006514549255,0.8804095089435577,0.22907446324825287,2.378072465806711,1.1084715445511637,0.7667885959786257,5.464897689220445,0.8644851396549764,6.811660807997084,1.0706497855066588,10.895774278126467,2.5292701308098593,2.083450548139222,15.4320604989865,7.860563138236758,124.73879819715948,3.5981599124675583,0.696117652684177,0.3043740219830892,0.2614728855078542,1.2198539551040462,0.4217052361966941,0.571773711327387,0.45192580649086667,WALKING_UPSTAIRS
-0.3322279453277588,0.5875620000502643,-0.18735581285813274,0.293914613238989,1.7470068934964822,0.667174065454806,0.21275060317095587,1.476686088271619,0.5120956724490261,0.3693668842315674,3.9621686935424805,1.0243959426879883,-0.7235370874404907,-1.7831048965454102,-1.363965392112732,0.19167968989239792,3.217730831831753,0.4540398322498434,0.2704359292984009,2.6215553283691406,0.6189916133880615,1.2252659306806677,8.049244319691377,1.7620323756161858,0.21331416154901192,1.0710499665185285,0.19256846594531837,0.18235543607427995,0.9446599293745099,0.15913512137521924,1.622931957244873,9.531210899353027,2.076970100402832,0.9397810697555542,6.279364585876465,1.4105689525604248,1.544102889373688,65.87000285293504,3.1396593765563563,0.3649054765701294,1.8179473876953125,0.2691924571990967,0.1521952822804451,-0.38755806908011436,-0.0914501209558426,0.35821353958286417,0.28058237482503534,0.06788577700897154,0.3042161780245164,0.22116175600711038,0.05011631576441048,0.6177374720573425,0.1333213448524475,0.024129176512360573,-0.4021020531654358,-0.8356636762619019,-0.23365595936775208,0.14393228859829188,0.2242967572031835,0.012700516359414063,0.592233881354332,0.31703904271125793,0.06948591768741608,1.8624618149614438,0.970528530200073,0.7865189868062796,4.136027080715785,1.0026652280162216,4.35528225024342,1.327429336614576,8.186393931002055,1.086996789276843,0.9640545385240687,9.657757481635473,6.403210696585206,68.12910396521613,1.8330489835733905,1.0383715986438657,0.07297206711163966,0.06366238166935961,1.1435900964703636,0.927405882000309,1.0832272687088484,0.11783763769584232,WALKING_UPSTAIRS
0.4944672794903026,-0.01905533846686868,-1.4010156322928036,0.6571989569265406,2.059396883941482,0.6015152333412981,0.5035079614513885,1.5073484400976895,0.5030630979570965,1.863549828529358,4.399659156799316,-0.5383275747299194,-0.3923295736312866,-1.8840551376342773,-2.4781606197357178,0.6510018612962662,3.992001247653862,2.303381814579756,0.7084052562713623,1.253891944885254,1.075133204460144,2.3140354366863476,10.87400660795324,1.1549240035169266,0.8336736360193128,1.9195422201438752,1.1575372695123638,0.6339324304389293,1.6801381028647246,1.0207831137733065,3.814159393310547,13.840085983276367,3.029313564300537,1.0504491329193115,8.484949111938477,-0.3367897868156433,6.00888869061068,121.7119183779659,2.594924776544402,0.7615158557891846,3.2279176712036133,1.8909280896186829,0.02769555408945855,0.3644979004474247,0.1474520900451085,0.27915772753299095,0.2273064492618873,0.08934361178335265,0.2147529545307778,0.18164574372933395,0.07411655552917285,0.6038402915000916,0.8155050873756409,0.28680121898651123,-0.29016098380088806,0.06963863968849182,-0.010537425056099892,0.07411201956703609,0.18148763413744845,0.029254853885959664,0.27519480139017105,0.25274549424648285,0.15806139260530472,2.3191276117537325,1.0225476918255454,0.7220460210440581,4.5795475410762165,1.3706428482377047,6.362450556829395,0.8411264450725737,11.227828664774902,1.802647020758471,1.5456390287882538,14.101529564615156,8.965378138593428,129.12252361396395,2.971937720695287,1.278388522681969,0.15645740850883744,0.13536913676024906,1.534828118412735,1.0461864721902487,1.6573161990918577,0.17486509612357715,WALKING_UPSTAIRS
0.4792015833013198,0.5309093699735754,-0.19676126452053294,0.7073725087150795,2.1649401819283027,0.6506824392824544,0.6126899455245391,1.8882101184356586,0.47661465839531175,1.5965561866760254,3.776853561401367,0.9835468530654907,-0.33818697929382324,-2.0601348876953125,-1.5569884777069092,0.7005761490487179,4.6931268686106815,0.4371974769009567,1.3394783735275269,3.915858268737793,0.7443288564682007,2.068172910634209,8.270228498122272,1.2770283292321598,0.3565595720795562,0.8897072798343492,0.2368328528613781,0.2807302367728474,0.7105731172132659,0.18812638830561126,2.815753936767578,10.351948738098145,1.6366907358169556,1.6857435703277588,7.357331275939941,0.7908278703689575,4.396995403284994,69.14169498177986,1.6835917538445018,0.4450650215148926,1.0887346267700195,0.27457642555236816,0.24152533688089428,0.4075818675405839,0.09659755936659434,0.1495284931250499,0.07546592568513213,0.11886042970399459,0.11376043999483841,0.0652156773323006,0.10501914994088633,0.4141666293144226,0.5526803135871887,0.23060162365436554,-0.11270463466644287,0.32070425152778625,-0.1359175145626068,0.07937803683189826,0.17148307845564784,0.02262784306327047,0.16172656416893005,0.12232574820518494,0.18448129761964083,2.70146753603995,0.9334073575667374,0.765542324481075,4.32627415243922,1.680594516518399,8.117926184898668,1.4236147384936277,8.661354096796266,0.9443118482633105,0.7553820601830942,10.858789496993726,7.74321567501421,75.85832525293223,1.175759824170731,1.6020110455371424,0.06565158187473703,0.051233849690631196,1.7238721547199884,1.4874505712529638,2.5704959831549195,0.08790480890785268,WALKING_UPSTAIRS
-0.40809737584170175,-0.2927854762357824,-1.4326279443853043,0.31276798389613464,1.6168056236732997,0.8624006769762624,0.24871277974138628,1.3564128215750197,0.7149172299460969,0.12266385555267334,3.240690231323242,-0.6388040781021118,-0.9839711785316467,-2.307723045349121,-3.234036445617676,0.2586129380516622,2.546015499557303,2.7524086412916535,0.43151426315307617,2.5734996795654297,1.0916111469268799,1.9743601820048164,10.908913668464212,0.9076539330622729,0.9804897701644358,1.6904662497165595,1.131140657388945,0.8207174704561593,1.4129991564371183,0.9000780386495755,3.507279872894287,13.229318618774414,2.6434707641601562,0.6035895347595215,8.11525821685791,-1.1940184831619263,4.8029077183068996,121.69397497088133,2.0280513674253373,1.6821542978286743,2.4574289321899414,1.1365907490253448,-0.2694095404928221,-0.27447612452156406,-0.15076692939242897,0.1331133458892951,0.5789402548872096,0.11053110491065324,0.10939983812170458,0.5299731575493992,0.08219096484790624,-0.024129176512360573,0.3591887652873993,0.07895433157682419,-0.5070181488990784,-1.0888673067092896,-0.33169981837272644,0.08925835966511181,0.3907929723242521,0.034229137730440326,0.20066921412944794,1.1311697363853455,0.08735372126102448,2.5585368299196114,0.4820647285766829,0.3913427061539372,3.7213613627057347,2.0082665548536935,6.764827324208234,0.6727049930364943,11.273307846631145,1.7487285250387008,1.4900308240866416,13.694452644344224,8.499553011813472,129.9656358795356,2.780461082282155,1.9791932085583435,0.18323124291205523,0.16382853716213042,2.255275575728365,1.7459182372878477,3.948804522336737,0.3317867104222112,WALKING_UPSTAIRS
-0.48171765664044547,0.5917493876288918,-0.1304385732201969,0.2784177521437418,2.196782359516897,0.5388798356815938,0.23430573404041535,1.7667630766502302,0.4294945558462176,0.09783816337585449,4.545159339904785,0.7868154048919678,-0.7833349704742432,-2.2522478103637695,-0.8636364936828613,0.3050085545627142,4.8921463825446985,0.29032384708181147,0.3577110767364502,3.1041011810302734,0.8244516849517822,1.3617272096521713,8.181869927574606,1.5240520799861235,0.1331608988755381,1.067388308723154,0.1832582637278182,0.12106109902932982,0.8820035498859973,0.14690193337965174,1.602592945098877,10.113862991333008,1.8352949619293213,1.2005987167358398,7.0857462882995605,1.2382856607437134,1.8709897699676452,68.01529461913687,2.3543428283684147,0.21475577354431152,1.3824539184570312,0.2261216640472412,0.06379948600250132,-0.47810985235606923,-0.06728501015287988,0.07854535240318966,0.18906835193125718,0.03466328280876839,0.0626876691427198,0.14913461220718172,0.03170580835851831,0.19013181328773499,-0.1739438772201538,-0.02428189292550087,-0.09025534242391586,-0.7874053120613098,-0.11911872029304504,0.009876842540433953,0.26223311722770865,0.005658136756054945,0.1014036312699318,0.18356499075889587,0.05910120904445648,3.1524159776722533,0.8542413225824025,0.6292997194468877,5.182302188210924,2.347000434871751,10.624529543066684,0.6668729393655219,8.586042981119855,1.0385919278343951,0.8613514770877075,10.458950595608213,7.508542715248151,74.7353559019319,1.3850906185564646,2.2622129033322076,0.06162502235155733,0.05230459322061335,2.3666226414218854,2.1873961755627827,5.1211814725955165,0.1132768805219353,WALKING_UPSTAIRS
0.5597029293284697,-0.1691427511327407,-1.3739283014746273,0.6896765264852016,2.135195594352928,0.5608847927850387,0.5591817223901979,1.61404095884013,0.4779331337621882,1.7088842391967773,4.776185035705566,-0.5998713970184326,-0.42818939685821533,-2.1966004371643066,-2.390299081802368,0.760941450213875,4.319489483102309,2.1837653312659104,0.9850313663482666,2.0195188522338867,0.8707125186920166,2.4546489505206837,10.962752145879408,1.2211488728575848,0.715758956990833,2.1703698158872684,0.9180188757711291,0.5762810954585622,1.8629863798412065,0.7680629361614224,3.64127779006958,14.108680725097656,2.6452653408050537,1.290927767753601,7.908278942108154,-0.267397940158844,6.5074764204218045,124.61535121218549,2.2843891873491966,0.9493523836135864,3.559922218322754,1.578664779663086,-0.1707098860951031,0.2520986955393763,0.08686863143435296,0.19715519357403213,0.2636146486859375,0.1130401623392527,0.15307141701242916,0.22234860673598345,0.08553170359284201,0.25824329257011414,0.684779942035675,0.29886582493782043,-0.3859141170978546,-0.09407325088977814,-0.08445212244987488,0.06572555495480456,0.12895863041200595,0.01957258576415708,0.15745049715042114,0.43646321445703506,0.11239919811487198,3.4101532427391685,0.7830075843505124,0.5568300965656378,5.466217596542821,2.7228050084634043,12.206181258635453,0.7146747983426911,11.56433628223743,2.022409530224836,1.7461061296366271,14.542262775742135,8.79626297464889,137.58341746791467,3.565293330341417,2.5768789081934975,0.12611376909570354,0.10538742631952186,2.797313812570769,2.387484664496734,6.655274020674184,0.18429070634496814,WALKING_UPSTAIRS
0.2858337444417617,-0.09479783563052907,-0.10026622519773595,0.5775160342737633,1.6776261288641148,0.5762777764619207,0.4541023569536044,1.303551627690405,0.46005589409270475,1.4647796154022217,3.104249954223633,0.529926061630249,-0.5710272789001465,-2.697105884552002,-1.1931836605072021,0.3956065951964639,2.65786138563797,0.32261432828612824,0.8447901010513306,1.6351985931396484,0.5198993682861328,1.9248146730310776,8.062686331131879,1.526867182815776,0.31520436082917974,1.1836972236585823,0.30776867409006137,0.2743176696209759,1.0292781744036295,0.24846440326796274,2.36291241645813,9.938589096069336,1.892722725868225,1.4452649354934692,6.651448726654053,0.9146564602851868,3.798420974067011,66.32563004344158,2.4204730944314594,0.5814559459686279,2.1308083534240723,0.4731806516647339,0.33417023893664866,0.3670940776081646,0.002497359206352164,0.06798093879937402,0.21024423574730222,0.19234480717236507,0.0472057215276474,0.18541768234493824,0.15968419137414042,0.4079052805900574,0.675006091594696,0.2912299931049347,0.12034045159816742,0.09376781433820724,-0.2782491147518158,0.11601930909925377,0.1763605452643701,0.034826495481757834,0.0763581395149231,0.3648392856121063,0.29886581003665924,3.4492137507105314,0.4742899275622797,0.39646485792067065,4.670728934257968,2.989349635688043,12.108794025513703,0.7084833940210573,8.782489572147941,1.1731105429835638,1.0226258315423709,10.608398476657186,7.40324043622672,78.42735917529596,2.1262912925694177,2.9309404681446325,0.07487144558885257,0.061708838605855326,3.0519115889830277,2.8167165494917747,8.595688012151,0.12740806213579514,WALKING_UPSTAIRS
-0.053358831826378315,1.6956841524909525,-1.215583646998686,0.6478850590506529,2.4801211968015338,0.6846474213414397,0.44620082823875434,2.2526695423060223,0.5478480093206912,1.6311635971069336,4.938799858093262,0.23026371002197266,-0.8294981718063354,-2.429849624633789,-2.5232391357421875,0.39791074116076325,8.664522298725922,1.9188126301913158,0.29349440336227417,4.050294876098633,0.9190436601638794,1.9468075527864344,12.159303945653578,1.2408896859954386,0.7078806751048397,1.951885157618854,0.8876328986566102,0.6086421755358423,1.7628313348367555,0.8077059868710267,3.0514471530914307,14.530415534973145,2.3401806354522705,0.5946164131164551,9.219545364379883,-0.4169493317604065,4.261678518350431,151.43441895434694,2.281352777776951,0.9631110429763794,3.9254255294799805,1.4967105984687805,-0.17000918679268046,0.01334022160838632,-0.09969679989358958,0.2143957696885403,0.36482777788383075,0.16057998457909003,0.1733884980199556,0.2822514449642604,0.1295139993505494,0.08552113175392151,0.3625485301017761,0.1915062516927719,-0.5949827432632446,-0.806647539138794,-0.3084869384765625,0.07216481400364179,0.125447897997882,0.03420856385953613,0.3685044473968446,0.4505131095647812,0.20036379620432854,4.412944580815499,0.924517908824995,0.8335393318455279,5.927936059300732,3.4303920638652654,20.278534803925957,1.5577800259554637,12.756944251445155,1.8820343782435227,1.7052021450762265,15.060498651645656,9.823868029320908,166.07332395296476,3.694237962796212,3.2495021266700257,0.1286412301737691,0.10249150280475836,3.5033990502834715,3.072888895775653,10.574839192268898,0.16298721289006535,WALKING_UPSTAIRS
